5.510750000000000703e+00 3.536485000000000127e+02
5.544250000000000789e+00 3.529818999999999960e+02
5.577749999999999986e+00 3.522522999999999911e+02
5.611250000000000071e+00 3.519252000000000180e+02
5.644750000000000156e+00 3.522126000000000658e+02
5.678250000000000242e+00 3.529103000000000065e+02
5.711750000000000327e+00 3.532648000000000366e+02
5.745250000000000412e+00 3.525432000000000698e+02
5.778750000000000497e+00 3.505417999999999665e+02
5.812250000000000583e+00 3.479526000000000749e+02
5.845750000000000668e+00 3.460276000000000067e+02
5.879250000000000753e+00 3.459211000000000240e+02
5.912750000000000838e+00 3.483910000000000764e+02
5.946250000000000036e+00 3.529590000000000600e+02
5.979750000000000121e+00 3.576395999999999731e+02
6.013250000000000206e+00 3.601753999999999678e+02
6.046750000000000291e+00 3.594211000000000240e+02
6.080250000000000377e+00 3.564510000000000218e+02
6.113750000000000462e+00 3.530416999999999916e+02
6.147250000000000547e+00 3.509134000000000242e+02
6.180750000000000632e+00 3.507082000000000335e+02
6.214250000000000718e+00 3.522826000000000022e+02
6.247750000000000803e+00 3.553840000000000146e+02
6.281250000000000000e+00 3.607253000000000611e+02
6.314750000000000085e+00 3.663041000000000622e+02
6.348250000000000171e+00 3.718279999999999745e+02
6.381750000000000256e+00 3.729093000000000302e+02
6.415250000000000341e+00 3.754174000000000433e+02
6.448750000000000426e+00 3.812190000000000509e+02
6.482250000000000512e+00 3.003681000000000267e+02
6.515750000000000597e+00 4.158028000000000475e+02
6.549250000000000682e+00 2.390414000000000669e+02
6.582750000000000767e+00 4.527150000000000318e+02
6.616250000000000853e+00 1.342258000000000493e+02
6.649750000000000050e+00 1.154125000000000227e+02
6.683250000000000135e+00 1.143706999999999994e+02
