2.629750000000000032e+00 1.242643000000000484e+02
2.663250000000000117e+00 1.243048000000000002e+02
2.696750000000000203e+00 1.244028000000000134e+02
2.730250000000000288e+00 1.243716000000000008e+02
2.763750000000000373e+00 1.241511000000000422e+02
2.797250000000000014e+00 1.239029000000000451e+02
2.830750000000000099e+00 1.237986000000000217e+02
2.864250000000000185e+00 1.238442000000000007e+02
2.897750000000000270e+00 1.239139000000000124e+02
2.931250000000000355e+00 1.239124000000000478e+02
2.964750000000000441e+00 1.238399000000000001e+02
2.998250000000000082e+00 1.237182999999999993e+02
3.031750000000000167e+00 1.235602000000000089e+02
3.065250000000000252e+00 1.234097000000000435e+02
3.098750000000000338e+00 1.233106999999999971e+02
3.132250000000000423e+00 1.232453000000000429e+02
3.165750000000000064e+00 1.231576000000000022e+02
3.199250000000000149e+00 1.230160000000000196e+02
3.232750000000000234e+00 1.228373000000000275e+02
3.266250000000000320e+00 1.226761000000000195e+02
3.299750000000000405e+00 1.225914999999999964e+02
3.333250000000000046e+00 1.226149000000000342e+02
3.366750000000000131e+00 1.227388000000000261e+02
3.400250000000000217e+00 1.229307000000000016e+02
3.433750000000000302e+00 1.231548999999999978e+02
3.467250000000000387e+00 1.233787000000000376e+02
3.500750000000000028e+00 1.235695000000000050e+02
3.534250000000000114e+00 1.236988000000000056e+02
3.567750000000000199e+00 1.237558000000000220e+02
3.601250000000000284e+00 1.237547000000000139e+02
3.634750000000000369e+00 1.237259999999999991e+02
3.668250000000000455e+00 1.236975000000000477e+02
3.701750000000000096e+00 1.236796000000000504e+02
3.735250000000000181e+00 1.236691000000000145e+02
3.768750000000000266e+00 1.236620000000000346e+02
3.802250000000000352e+00 1.236623000000000161e+02
3.835750000000000437e+00 1.236804999999999950e+02
3.869250000000000078e+00 1.237252000000000294e+02
3.902750000000000163e+00 1.237957000000000107e+02
3.936250000000000249e+00 1.238802000000000021e+02
3.969750000000000334e+00 1.239600000000000364e+02
4.003250000000000419e+00 1.240183000000000106e+02
4.036750000000000504e+00 1.240467000000000439e+02
4.070250000000000590e+00 1.240485000000000468e+02
4.103750000000000675e+00 1.240350999999999999e+02
4.137249999999999872e+00 1.240205000000000268e+02
4.170749999999999957e+00 1.240144999999999982e+02
4.204250000000000043e+00 1.240197000000000003e+02
4.237750000000000128e+00 1.240314000000000192e+02
4.271250000000000213e+00 1.240413000000000352e+02
4.304750000000000298e+00 1.240422000000000367e+02
4.338250000000000384e+00 1.240307999999999993e+02
4.371750000000000469e+00 1.240087000000000330e+02
4.405250000000000554e+00 1.239800000000000182e+02
4.438750000000000639e+00 1.239492000000000189e+02
4.472250000000000725e+00 1.239192000000000462e+02
4.505749999999999922e+00 1.238912000000000262e+02
4.539250000000000007e+00 1.238654999999999973e+02
4.572750000000000092e+00 1.238421000000000163e+02
4.606250000000000178e+00 1.238224000000000160e+02
4.639750000000000263e+00 1.238086000000000126e+02
4.673250000000000348e+00 1.238034000000000106e+02
4.706750000000000433e+00 1.238089000000000510e+02
4.740250000000000519e+00 1.238251000000000204e+02
4.773750000000000604e+00 1.238497000000000412e+02
4.807250000000000689e+00 1.238774000000000228e+02
4.840749999999999886e+00 1.239020000000000437e+02
4.874249999999999972e+00 1.239173000000000116e+02
4.907750000000000057e+00 1.239202000000000226e+02
4.941250000000000142e+00 1.239122000000000412e+02
4.974750000000000227e+00 1.238996999999999957e+02
5.008250000000000313e+00 1.238928000000000225e+02
5.041750000000000398e+00 1.239005999999999972e+02
5.075250000000000483e+00 1.239282000000000039e+02
5.108750000000000568e+00 1.239723000000000184e+02
5.142250000000000654e+00 1.240212000000000216e+02
5.175750000000000739e+00 1.240587000000000444e+02
5.209249999999999936e+00 1.240699000000000183e+02
5.242750000000000021e+00 1.240501000000000431e+02
5.276250000000000107e+00 1.240115000000000123e+02
5.309750000000000192e+00 1.239835000000000491e+02
5.343250000000000277e+00 1.240043000000000006e+02
5.376750000000000362e+00 1.241056000000000381e+02
5.410250000000000448e+00 1.242917000000000485e+02
5.443750000000000533e+00 1.245264000000000237e+02
5.477250000000000618e+00 1.247318999999999960e+02
5.510750000000000703e+00 1.248097999999999956e+02
5.544250000000000789e+00 1.246747000000000298e+02
5.577749999999999986e+00 1.242916000000000167e+02
5.611250000000000071e+00 1.236958000000000197e+02
5.644750000000000156e+00 1.229870000000000232e+02
5.678250000000000242e+00 1.222946000000000026e+02
5.711750000000000327e+00 1.217330000000000041e+02
5.745250000000000412e+00 1.213634000000000128e+02
5.778750000000000497e+00 1.211830000000000496e+02
5.812250000000000583e+00 1.211387000000000285e+02
5.845750000000000668e+00 1.211565000000000509e+02
5.879250000000000753e+00 1.211727999999999952e+02
5.912750000000000838e+00 1.211641000000000190e+02
5.946250000000000036e+00 1.211645000000000323e+02
5.979750000000000121e+00 1.212595000000000027e+02
6.013250000000000206e+00 1.215474000000000387e+02
6.046750000000000291e+00 1.220649999999999977e+02
6.080250000000000377e+00 1.226997000000000071e+02
6.113750000000000462e+00 1.231590000000000487e+02
6.147250000000000547e+00 1.230758000000000152e+02
6.180750000000000632e+00 1.222326000000000477e+02
6.214250000000000718e+00 1.207542000000000257e+02
6.247750000000000803e+00 1.191006000000000427e+02
6.281250000000000000e+00 1.177951000000000477e+02
6.314750000000000085e+00 1.171021000000000072e+02
6.348250000000000171e+00 1.169245999999999981e+02
6.381750000000000256e+00 1.171158000000000357e+02
6.415250000000000341e+00 1.176641000000000190e+02
6.448750000000000426e+00 1.185295000000000414e+02
6.482250000000000512e+00 1.190338000000000420e+02
6.515750000000000597e+00 1.181054000000000315e+02
6.549250000000000682e+00 1.153268000000000484e+02
6.582750000000000767e+00 1.119521000000000299e+02
6.616250000000000853e+00 1.097979000000000269e+02
6.649750000000000050e+00 1.093548000000000116e+02
6.683250000000000135e+00 1.098233000000000175e+02
